# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[%]	left center of pressure Y[%]
13.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.50	0.00	1.50	0.00	0.25	1.074707	0.411621	2.727051	221.759995	405.440002	-118.440002	27.00	0.00	0.00
13.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.50	0.25	0.00	1.25	0.00	0.00	1.036621	0.195312	1.458008	219.660004	339.570007	-202.860001	21.00	0.00	0.00
13.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.50	0.00	0.00	0.138184	0.853516	4.215820	148.330002	176.119995	-235.270004	12.00	0.00	0.00
13.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.25	0.00	0.00	0.00	0.00	0.734375	0.543457	4.080078	159.110001	-0.770000	-221.690002	8.00	0.00	0.00
13.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	0.00	0.00	0.00	0.00	0.640137	0.145996	2.358887	99.470001	-118.510002	-216.229996	5.00	0.00	0.00
13.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.577637	0.268555	1.667969	6.510000	-183.050003	-197.960007	3.00	0.00	0.00
13.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.341797	0.591797	1.261230	-72.169998	-211.750000	-178.570007	0.00	0.00	0.00
13.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.295410	0.774902	1.084961	-99.400002	-227.639999	-153.020004	0.00	0.00	0.00
13.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.316895	0.861328	0.847168	-78.260002	-259.279999	-96.809998	0.00	0.00	0.00
13.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.316895	0.861328	0.847168	-78.260002	-259.279999	-96.809998	0.00	0.00	0.00
13.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.248047	0.868164	0.870605	-57.820000	-275.799988	-69.860001	0.00	0.00	0.00
13.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.110840	0.842773	0.885742	-20.230000	-309.540009	-14.910000	0.00	0.00	0.00
13.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.023438	0.800293	0.883789	-3.990000	-324.100006	11.550000	0.00	0.00	0.00
13.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.056152	0.761230	0.900879	12.250000	-336.140015	35.420002	0.00	0.00	0.00
13.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.122559	0.709961	0.949219	29.400000	-346.010010	55.860001	0.00	0.00	0.00
13.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.190918	0.616699	1.054199	45.849998	-354.339996	71.820000	0.00	0.00	0.00
13.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.257812	0.496094	1.163574	58.939999	-363.160004	82.809998	0.00	0.00	0.00
13.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.343750	0.398438	1.296875	69.090004	-372.329987	86.730003	0.00	0.00	0.00
13.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.488770	0.293945	1.429199	78.959999	-382.480011	82.180000	0.00	0.00	0.00
13.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.604980	0.211914	1.591309	92.330002	-393.890015	69.650002	0.00	0.00	0.00
13.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.734375	0.141602	1.743164	111.160004	-404.950012	50.889999	0.00	0.00	0.00
13.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.922363	0.084961	1.887207	133.490005	-414.750000	29.680000	0.00	0.00	0.00
13.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.104492	0.020508	1.992188	153.509995	-421.329987	10.360000	0.00	0.00	0.00
13.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.256348	0.016113	2.026855	165.690002	-422.239990	-2.030000	0.00	0.00	0.00
13.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.333008	0.117188	2.104980	170.380005	-416.640015	-3.150000	0.00	0.00	0.00
13.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.363281	0.253906	2.258789	172.759995	-404.600006	8.680000	0.00	0.00	0.00
13.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.424316	0.345215	2.493652	179.270004	-391.860016	34.299999	0.00	0.00	0.00
13.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.622070	0.403809	2.690918	184.869995	-385.489990	71.050003	0.00	0.00	0.00
13.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.864746	0.328125	2.704590	178.639999	-381.640015	112.840004	0.00	0.00	0.00
13.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.119141	0.231934	2.512207	157.919998	-371.070007	152.389999	0.00	0.00	0.00
13.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.410156	0.153809	2.261230	133.630005	-352.029999	183.610001	0.00	0.00	0.00
13.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.818848	0.144531	1.988281	114.520004	-322.420013	203.210007	0.00	0.00	0.00
13.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.174805	0.103027	1.553223	100.099998	-286.860016	211.539993	0.00	0.00	0.00
13.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.700195	-0.363770	0.461426	103.599998	-202.720001	217.419998	0.00	0.00	0.00
13.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.904785	-0.594238	0.029785	88.199997	-150.500000	219.449997	0.00	0.00	0.00
13.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.356445	-0.832520	-0.267578	50.119999	-91.559998	214.059998	0.00	0.00	0.00
13.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.684082	-0.884766	-0.659668	14.140000	-39.549999	184.940002	0.00	0.00	0.00
13.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.551758	-0.983398	-0.943848	9.310000	19.740000	141.820007	0.00	0.00	0.00
13.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-4.106445	-0.968262	-0.618652	11.900000	90.230003	95.900002	0.00	0.00	0.00
13.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.444824	-0.754883	0.139160	6.370000	146.369995	59.080002	0.00	0.00	0.00
13.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.782227	-0.521973	0.789551	-2.520000	172.130005	33.459999	0.00	0.00	0.00
13.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.211914	-0.375000	1.024414	-10.220000	174.720001	11.900000	0.00	0.00	0.00
13.94	0.75	1.75	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.066406	-0.293945	4.337891	-83.230003	244.930008	-16.309999	29.00	0.00	0.00
13.95	3.25	7.00	0.25	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.931152	0.128906	1.551270	-95.900002	140.350006	-10.360000	120.00	-0.39	-0.09
13.96	7.50	10.50	0.75	3.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.410645	0.104492	-2.195312	-33.950001	146.229996	-12.530000	218.00	-0.39	-0.07
13.97	10.25	14.00	1.00	4.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.146484	0.049316	0.726074	-31.290001	367.640015	-28.210001	293.00	-0.39	-0.07
13.98	15.75	18.25	1.75	5.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.733887	-0.137695	4.151855	-45.920002	430.149994	-26.880001	411.00	-0.39	-0.05
13.99	18.50	20.50	2.25	7.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.050293	-0.817871	2.845703	-71.330002	365.540009	-56.420002	490.00	-0.38	-0.06
14.00	20.00	21.00	3.50	8.50	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.989746	1.403809	2.256836	-204.680008	165.970001	-69.019997	535.00	-0.38	-0.05
14.01	19.75	20.75	4.00	9.50	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.989746	1.403809	2.256836	-204.680008	165.970001	-69.019997	565.00	-0.37	-0.06
14.02	20.75	20.50	4.50	9.75	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.663574	0.171387	2.100098	-214.130005	116.410004	-20.860001	590.00	-0.36	-0.06
14.03	19.75	20.00	4.75	10.25	0.00	3.00	0.00	0.25	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	-0.232910	-0.463867	1.866211	-208.320007	111.160004	-11.410000	595.00	-0.35	-0.07
14.04	19.75	19.25	5.00	10.00	0.00	3.75	0.00	0.50	0.00	0.00	0.00	0.00	0.75	0.00	0.00	0.25	-0.367188	0.013672	1.474609	-138.809998	43.400002	-15.820000	603.00	-0.34	-0.07
14.05	18.25	18.50	5.25	10.75	0.00	4.50	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.25	0.00	0.25	-0.241211	0.175293	1.131348	-81.480003	9.590000	-7.420000	612.00	-0.33	-0.09
14.06	18.00	17.75	5.25	10.75	0.50	5.25	0.00	1.25	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.25	-0.233887	0.062988	0.973145	-23.170000	-2.100000	-2.380000	620.00	-0.32	-0.09
14.07	16.75	17.00	5.25	10.50	0.50	5.75	0.00	1.75	0.00	0.00	0.00	0.00	1.25	0.25	0.00	0.50	-0.195312	0.117676	0.951660	-14.140000	0.140000	-0.840000	614.00	-0.31	-0.10
14.08	16.00	16.75	5.00	10.50	1.00	6.00	0.00	2.00	0.00	0.00	0.00	0.25	1.50	0.50	0.00	0.50	-0.190918	0.033203	0.973633	-9.800000	2.170000	-0.910000	620.00	-0.30	-0.10
14.09	15.00	15.25	5.00	10.25	1.00	6.25	0.00	2.25	0.00	0.25	0.00	0.25	1.50	0.50	0.00	0.50	-0.191406	0.033691	0.979980	-6.860000	2.730000	-0.770000	602.00	-0.29	-0.11
14.10	14.00	14.50	5.00	10.00	1.25	6.25	0.00	2.50	0.25	0.00	0.00	0.50	1.75	0.50	0.00	0.50	-0.186035	0.056641	0.964355	-5.530000	3.780000	-1.610000	594.00	-0.28	-0.11
14.11	13.00	14.25	5.00	9.75	1.50	6.25	0.00	2.75	0.25	0.25	0.25	0.50	1.75	0.50	0.00	0.75	-0.179688	0.047852	0.964355	-4.550000	5.460000	-2.170000	592.00	-0.27	-0.12
14.12	11.75	12.25	4.50	9.25	1.50	6.00	0.00	2.75	0.25	0.25	0.25	0.00	1.75	0.25	0.00	0.75	-0.165527	0.026855	0.952637	-3.920000	7.490000	-2.730000	539.00	-0.27	-0.12
14.13	10.00	11.50	4.25	9.00	1.25	5.75	0.00	2.75	0.50	0.25	0.50	0.50	1.75	0.50	0.00	0.75	-0.177734	0.041016	0.963379	-3.500000	9.450000	-3.290000	517.00	-0.25	-0.13
14.14	9.00	10.00	3.75	8.25	1.25	5.50	0.00	2.75	0.75	0.25	0.50	0.25	1.75	0.75	0.00	0.75	-0.181152	0.042480	0.954590	-2.870000	10.780000	-3.430000	479.00	-0.24	-0.12
14.15	7.75	9.00	3.25	8.00	1.25	5.75	0.00	2.75	0.75	0.50	0.25	0.50	2.00	0.25	0.00	1.00	-0.169922	0.033691	0.963867	-1.820000	11.900000	-3.500000	453.00	-0.23	-0.14
14.16	6.75	8.25	2.75	7.50	1.00	5.50	0.00	2.75	0.50	0.25	0.50	0.50	2.00	0.75	0.00	1.00	-0.177734	0.045898	0.972168	-0.840000	13.300000	-3.570000	420.00	-0.22	-0.15
14.17	6.00	7.25	2.50	6.50	0.50	5.25	0.00	2.75	0.75	0.50	0.75	0.50	2.25	0.75	0.00	1.00	-0.174316	0.054688	0.954102	-0.980000	14.490000	-3.780000	392.00	-0.19	-0.15
14.18	5.50	6.75	2.25	6.00	0.50	5.00	0.00	2.75	1.25	0.50	0.50	1.00	2.25	1.25	0.00	1.00	-0.182129	0.049805	0.953613	-1.610000	15.470000	-3.430000	385.00	-0.17	-0.14
14.19	4.50	5.75	1.75	5.25	0.00	4.75	0.00	2.75	1.25	0.75	0.75	1.00	2.50	0.75	0.00	1.25	-0.176758	0.047852	0.970703	-1.540000	16.660000	-3.710000	348.00	-0.15	-0.16
14.20	4.00	5.25	1.25	5.00	0.00	4.25	0.00	2.75	1.75	0.75	1.25	1.25	2.50	1.25	0.00	1.25	-0.186523	0.047363	0.962402	-1.120000	17.430000	-4.620000	343.00	-0.12	-0.15
14.21	3.50	4.50	1.25	4.00	0.00	3.75	0.00	2.75	1.75	0.75	1.00	1.50	2.75	1.50	0.25	1.25	-0.205078	0.035645	0.966797	-0.630000	18.129999	-4.830000	321.00	-0.09	-0.15
14.22	2.75	4.25	1.00	3.50	0.00	3.00	0.00	2.50	2.00	1.00	1.25	1.50	2.75	2.00	0.00	1.50	-0.187988	0.048828	0.959961	-0.070000	18.969999	-5.460000	302.00	-0.06	-0.14
14.23	2.25	3.25	0.50	3.25	0.00	2.75	0.00	2.50	2.25	1.00	1.50	1.75	3.00	2.25	0.00	1.75	-0.218262	0.019043	0.968750	0.490000	19.740000	-5.530000	291.00	-0.02	-0.15
14.24	2.25	3.00	0.50	3.25	0.00	2.25	0.00	2.50	2.25	1.50	1.50	2.00	3.25	2.75	0.25	1.75	-0.251953	0.005859	0.937500	1.890000	19.879999	-6.020000	300.00	0.00	-0.14
14.25	1.75	2.00	0.25	2.50	0.00	1.25	0.00	2.25	3.00	1.50	1.75	2.50	3.50	3.00	0.25	2.00	-0.210449	0.059082	0.957031	2.800000	20.650000	-6.370000	284.00	0.06	-0.12
14.26	1.50	1.75	0.00	2.50	0.00	0.75	0.00	2.25	3.00	1.50	2.25	2.75	3.50	3.75	0.25	2.00	-0.202148	0.042969	0.951660	3.500000	21.490000	-6.370000	285.00	0.09	-0.12
14.27	1.25	1.50	0.00	1.75	0.00	0.50	0.00	2.25	3.50	2.00	2.75	3.00	3.75	4.75	0.50	2.25	-0.186035	0.065430	0.941406	5.040000	22.540001	-6.440000	303.00	0.13	-0.10
14.28	0.75	1.00	0.00	1.50	0.00	0.00	0.00	2.25	3.75	2.00	3.25	3.25	4.50	5.25	0.75	2.50	-0.226074	0.035156	0.959473	5.740000	23.170000	-6.370000	311.00	0.17	-0.10
14.29	0.50	0.75	0.00	1.50	0.00	0.00	0.00	2.00	4.50	2.50	3.75	4.25	5.00	6.75	0.75	2.75	-0.217285	-0.021973	0.939453	6.930000	24.780001	-7.420000	352.00	0.20	-0.09
14.30	0.50	0.50	0.00	1.25	0.00	0.00	0.00	2.00	4.50	2.75	5.00	5.25	5.25	7.50	1.00	3.25	-0.227539	0.041016	0.958984	9.170000	27.370001	-8.470000	387.00	0.21	-0.09
14.31	0.25	0.00	0.00	1.25	0.00	0.00	0.00	1.75	5.00	3.50	6.50	5.50	5.50	8.25	1.00	3.75	-0.192383	0.066406	0.964355	12.950000	31.850000	-8.680000	420.00	0.23	-0.08
14.32	0.00	0.25	0.00	0.50	0.00	0.00	0.00	1.50	5.25	3.75	7.50	6.50	5.75	9.00	1.25	4.75	-0.239746	0.052734	0.958008	17.500000	38.430000	-8.190000	451.00	0.25	-0.08
14.33	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.50	5.50	4.25	7.75	7.50	6.25	10.00	1.50	5.25	-0.230957	0.004883	0.958496	22.469999	45.779999	-7.210000	494.00	0.25	-0.08
14.34	0.00	0.00	0.00	0.25	0.00	0.00	0.00	1.25	5.75	5.25	8.50	7.75	6.50	11.00	2.00	5.50	-0.218750	0.053223	0.957031	24.710001	51.310001	-5.740000	524.00	0.26	-0.07
14.35	0.00	0.00	0.00	0.25	0.00	0.00	0.00	1.00	6.00	5.75	8.75	8.25	6.75	12.25	2.25	6.00	-0.251953	0.076660	0.978516	27.230000	58.380001	-4.480000	554.00	0.26	-0.07
14.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	7.75	6.00	9.00	8.75	7.00	13.25	2.75	6.75	-0.234375	0.085449	0.991211	30.940001	67.760002	-4.480000	605.00	0.27	-0.06
14.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	7.75	6.75	9.75	9.25	7.25	14.50	4.25	7.25	-0.319824	0.072266	0.972168	36.820000	82.739998	-3.710000	650.00	0.28	-0.05
14.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	8.00	7.25	10.00	9.50	7.25	15.50	4.50	8.00	-0.313965	0.101074	1.014160	45.080002	105.769997	-3.150000	675.00	0.28	-0.05
14.39	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.25	8.00	7.25	10.00	9.75	7.50	16.75	5.75	8.75	-0.325195	0.061523	0.947754	52.709999	129.430008	-3.780000	710.00	0.28	-0.05
14.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	7.25	10.00	10.00	7.25	17.75	6.25	9.25	-0.342773	0.104004	1.020020	54.950001	154.630005	-3.990000	721.00	0.29	-0.05
14.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.25	7.25	10.25	10.25	7.00	19.00	6.75	10.00	-0.399902	0.132812	1.049316	57.610001	178.990005	-5.040000	747.00	0.29	-0.04
14.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	7.00	10.25	10.25	7.00	20.00	7.50	11.00	-0.409668	0.117676	1.043945	59.709999	204.889999	-4.970000	763.00	0.30	-0.04
14.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.75	6.75	10.00	10.00	6.75	20.75	8.00	11.75	-0.432617	0.142578	1.152832	64.120003	232.610001	-4.690000	765.00	0.30	-0.04
14.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.75	6.50	9.75	9.75	6.25	21.75	8.75	12.00	-0.477051	0.136719	1.077148	67.830002	253.330002	-5.040000	771.00	0.30	-0.04
14.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.50	6.00	9.25	9.50	5.75	22.00	9.25	12.75	-0.542969	0.174316	1.256836	69.650002	273.980011	-7.490000	762.00	0.31	-0.04
14.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.75	5.50	8.75	8.75	5.25	22.50	9.75	12.75	-0.590820	0.213379	1.089355	68.599998	295.399994	-10.150000	739.00	0.31	-0.04
14.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.50	5.00	7.75	8.00	4.50	22.50	10.00	12.75	-0.628906	0.297363	1.203613	68.250000	319.410004	-14.910000	708.00	0.32	-0.03
14.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.50	4.50	6.75	7.50	3.75	22.25	10.25	12.50	-0.783203	0.312012	1.448242	59.849998	383.320007	-25.620001	667.00	0.32	-0.03
14.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.75	4.00	5.50	6.50	2.75	21.75	10.00	11.50	-0.875000	0.390625	1.251953	45.920002	424.059998	-37.170002	607.00	0.33	-0.02
14.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.50	3.25	4.50	5.75	2.25	20.50	9.50	10.00	-1.043457	0.748047	1.351074	48.720001	469.839996	-52.150002	536.00	0.33	-0.02
14.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50	2.50	3.75	5.25	2.25	18.75	8.50	8.25	-1.121094	0.683594	1.810059	73.220001	510.369995	-66.080002	467.00	0.34	-0.03
14.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.50	2.00	3.00	4.75	1.75	16.00	7.00	6.75	-1.739746	0.626953	2.821289	107.730003	539.909973	-69.370003	384.00	0.34	-0.03
14.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	1.50	2.25	3.25	1.25	13.00	5.50	5.25	-2.207031	0.555664	3.622070	150.710007	543.619995	-62.020000	298.00	0.34	-0.02
14.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.50	1.50	2.50	1.25	10.25	4.25	3.50	-1.958008	0.390137	4.125977	208.949997	527.099976	-52.360001	233.00	0.34	-0.02
14.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	1.25	1.50	0.75	7.50	3.00	2.25	-1.223145	0.426758	3.888672	224.070007	485.869995	-57.540001	157.00	0.35	-0.02
14.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	1.00	1.25	0.25	5.00	1.00	1.00	-0.274414	0.399414	2.872559	250.180008	452.059998	-86.590004	87.00	0.34	-0.01
14.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	2.50	0.25	0.25	1.038574	0.203125	2.547852	258.019989	397.040009	-137.130005	36.00	0.00	0.00
14.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	0.00	1.25	0.25	0.00	0.922852	0.070312	1.245605	230.440002	330.959991	-222.600006	19.00	0.00	0.00
14.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.75	0.00	0.00	-0.149414	1.075684	4.146484	129.149994	169.399994	-245.070007	14.00	0.00	0.00
14.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.75	0.00	0.00	0.504395	0.589844	4.097656	122.779999	2.380000	-216.930008	9.00	0.00	0.00
14.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.587402	0.183594	2.330566	36.400002	-110.110001	-198.940002	1.00	0.00	0.00
14.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.492676	0.375488	1.668457	-79.660004	-170.729996	-177.520004	0.00	0.00	0.00
14.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.280273	0.750488	1.325195	-154.210007	-193.690002	-160.089996	0.00	0.00	0.00
14.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.289551	0.889160	1.105469	-157.500000	-206.990005	-138.250000	0.00	0.00	0.00
14.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.394043	0.901855	0.900391	-126.980003	-222.880005	-115.010002	0.00	0.00	0.00
14.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.378906	0.867676	0.846191	-94.150002	-240.240005	-91.769997	0.00	0.00	0.00
14.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.337402	0.847168	0.832520	-69.650002	-256.619995	-67.480003	0.00	0.00	0.00
14.68	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.219727	0.799316	0.875000	-38.709999	-288.329987	-16.870001	2.00	0.00	0.00
14.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.139160	0.763672	0.937012	-18.620001	-305.269989	6.230000	0.00	0.00	0.00
14.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.056641	0.683594	0.979492	5.600000	-323.260010	25.200001	0.00	0.00	0.00
14.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.029785	0.574707	1.040527	31.010000	-340.059998	38.990002	0.00	0.00	0.00
