# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[%]	left center of pressure Y[%]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[%]	right center of pressure Y[%]
8.13	0.00	0.00	0.00	0.00	0.00	0.75	0.00	2.25	9.75	13.25	20.50	17.25	8.75	23.75	7.25	10.00	-0.424805	0.193848	1.171387	44.310001	264.110016	-19.110001	1114.00	0.27	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.478027	-1.582031	-0.680664	66.010002	-87.150002	258.019989	23.00	0.00	0.00
8.14	0.00	0.00	0.00	0.00	0.00	0.75	0.00	1.25	9.50	13.00	20.00	17.25	7.75	25.25	7.25	10.25	-0.513672	0.194336	1.250488	39.270000	310.519989	-20.160000	1093.00	0.27	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.334961	-1.340332	-0.293945	30.730000	-15.890000	186.550003	23.00	0.00	0.00
8.15	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.75	8.75	12.75	19.75	16.50	6.75	26.25	7.75	10.25	-0.583496	0.204102	1.574707	39.410000	358.890015	-22.049999	1062.00	0.28	-0.05	0.00	0.00	0.00	0.50	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-5.784668	-1.185547	0.072266	35.700001	38.290001	94.360001	28.00	0.00	0.00
8.16	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.50	8.50	12.50	19.25	15.75	5.50	26.50	7.75	10.00	-0.625977	0.291992	1.566895	38.709999	404.040009	-28.139999	1029.00	0.29	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-5.076660	-0.833984	0.398438	18.340000	82.389999	19.110001	23.00	0.00	0.00
8.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	8.00	12.25	18.75	14.75	4.00	26.50	7.50	9.50	-0.678711	0.417480	1.447754	36.750000	463.399994	-41.090000	979.00	0.29	-0.03	1.00	2.00	0.25	1.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-3.270020	0.448242	4.058594	12.040000	247.940002	43.330002	65.00	-0.21	0.02
8.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.50	12.00	18.00	13.50	2.25	25.50	7.00	8.50	-0.651367	0.418457	1.391113	16.730000	531.859985	-58.099998	911.00	0.29	-0.02	9.50	10.00	1.75	3.25	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.496094	-0.895508	0.231445	-141.680008	250.180008	2.030000	264.00	-0.35	-0.02
8.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	11.25	16.00	11.75	1.00	23.25	6.00	7.50	-0.919922	0.756348	1.802246	2.240000	612.150024	-86.239998	801.00	0.29	-0.02	18.50	17.25	6.25	6.00	0.25	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.224121	-1.118164	0.505859	-175.630005	369.529999	-47.459999	507.00	-0.35	-0.02
8.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	9.75	13.00	9.50	0.00	19.75	3.75	6.25	-1.827148	0.872070	2.736328	20.299999	687.820007	-103.250000	632.00	0.30	-0.01	23.75	20.75	8.25	8.75	1.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.968750	1.645020	3.970215	-119.910004	500.989990	-64.680000	655.00	-0.35	-0.02
8.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.25	8.00	10.00	7.75	0.00	15.25	1.00	5.25	-2.761719	0.860352	5.293457	150.009995	731.010010	-89.250000	468.00	0.29	-0.02	27.00	23.00	10.00	10.25	1.75	1.25	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.304688	-0.933594	4.338867	-40.880001	450.869995	-8.470000	771.00	-0.34	-0.02
8.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	7.00	8.50	6.25	0.00	10.25	0.00	4.50	-2.003906	0.652344	5.541992	197.750000	693.840027	-90.650002	356.00	0.28	-0.04	25.25	22.25	11.25	11.50	3.00	2.25	1.50	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.859863	-0.617188	3.447754	-9.030000	385.140015	-33.250000	800.00	-0.33	-0.03
8.23	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.50	6.50	7.75	5.75	0.00	5.75	0.00	4.25	0.308105	0.719238	5.815918	241.570007	665.070007	-99.750000	292.00	0.27	-0.06	23.75	22.00	11.75	12.25	5.00	4.00	1.75	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	-0.639648	0.477539	3.030273	35.630001	307.860016	-51.660000	841.00	-0.32	-0.03
8.24	0.00	0.25	0.00	0.00	0.00	0.00	0.50	0.00	0.25	6.00	7.25	5.50	0.25	1.75	0.00	4.50	4.606445	0.345703	4.144531	280.839996	570.849976	-130.759995	251.00	0.24	-0.10	23.50	21.25	12.00	13.00	6.25	6.25	1.75	0.75	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	-0.326172	0.803711	1.701660	37.869999	229.460007	-31.990000	896.00	-0.30	-0.04
8.25	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.75	7.50	5.75	0.00	0.50	0.00	4.25	0.869629	1.014648	6.964355	182.490005	246.119995	-251.509995	238.00	0.23	-0.11	22.75	20.75	12.50	13.25	7.50	7.50	2.00	1.00	0.00	0.00	0.00	0.25	0.25	0.25	0.00	0.00	-0.420410	0.166016	1.766602	17.080000	174.789993	-10.360000	928.00	-0.29	-0.05
8.26	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.75	6.75	5.00	0.00	0.75	0.00	4.25	1.671875	-0.037598	6.160156	133.839996	-104.230003	-275.239990	224.00	0.24	-0.10	22.50	20.25	12.75	13.50	8.25	8.25	2.00	1.25	0.00	0.00	0.00	0.25	0.75	0.25	0.00	0.00	-0.387207	0.143555	1.588867	0.490000	118.440002	-8.890000	951.00	-0.29	-0.05
8.27	0.00	0.00	0.00	0.50	0.00	0.00	0.75	0.00	0.00	5.75	6.50	5.00	0.00	0.50	0.00	4.25	1.441895	-0.333984	2.642090	22.750000	-234.149994	-280.910004	225.00	0.22	-0.11	22.00	19.75	12.75	13.75	8.50	8.50	2.00	1.50	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	-0.314941	0.301758	1.397949	-13.020000	73.849998	-2.660000	948.00	-0.29	-0.05
8.28	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.50	6.00	5.00	0.00	0.25	0.00	4.25	0.663086	1.127441	2.654297	-104.650002	-233.380005	-281.959991	210.00	0.23	-0.11	22.00	19.75	12.50	13.50	8.50	8.50	2.25	1.50	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00	-0.158203	0.001465	1.158203	-4.270000	18.129999	2.940000	949.00	-0.28	-0.05
8.29	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.25	6.25	4.50	0.00	0.75	0.00	4.25	1.247559	2.078125	2.452148	-89.389999	-247.660004	-243.880005	209.00	0.24	-0.10	21.00	19.25	12.25	13.50	8.50	8.50	2.25	1.50	0.00	0.00	0.00	0.00	0.75	0.25	0.00	0.00	-0.060547	0.139160	1.028320	7.000000	10.640000	2.940000	931.00	-0.28	-0.05
8.30	0.25	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.25	5.75	4.50	0.00	0.25	0.00	4.25	1.258789	1.712402	2.143555	-20.580000	-299.529999	-192.009995	202.00	0.23	-0.11	20.50	18.50	11.50	13.00	8.25	8.25	2.00	1.50	0.00	0.00	0.00	0.00	0.50	0.25	0.00	0.00	-0.063965	0.093262	1.029297	8.400000	11.830000	3.920000	893.00	-0.28	-0.05
8.31	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.00	6.25	3.75	0.00	0.00	0.00	4.25	1.045898	1.339844	1.884766	7.140000	-345.940002	-139.369995	192.00	0.23	-0.11	19.00	17.75	11.25	12.50	7.75	8.00	2.00	1.50	0.00	0.00	0.00	0.25	0.75	0.50	0.00	0.00	-0.195801	0.071289	0.979492	8.400000	9.240000	2.030000	861.00	-0.28	-0.06
8.32	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.00	6.25	4.00	0.00	0.00	0.00	4.25	0.872559	1.262695	1.754883	-22.889999	-384.369995	-83.370003	194.00	0.23	-0.11	17.50	16.50	10.75	12.00	7.50	7.75	2.00	1.50	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.00	-0.009277	0.112793	0.896484	6.090000	10.290000	-0.770000	811.00	-0.28	-0.06
8.33	0.00	0.00	0.50	0.00	0.00	0.00	0.75	0.00	0.00	5.25	6.00	4.25	0.00	0.00	0.00	4.00	0.553223	1.416504	1.671875	-44.099998	-422.519989	-28.559999	201.00	0.22	-0.10	15.75	15.25	10.00	11.25	7.25	7.50	2.00	1.25	0.00	0.00	0.00	0.25	0.50	0.00	0.00	0.00	0.049805	0.100586	0.830078	-0.980000	24.219999	-4.060000	756.00	-0.28	-0.06
8.34	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.00	6.50	4.50	0.00	0.00	0.00	4.00	0.270508	1.307617	1.476074	-17.990000	-452.549988	20.510000	201.00	0.23	-0.11	14.00	13.50	9.50	10.50	6.75	7.00	2.00	1.50	0.00	0.00	0.25	0.50	0.25	0.00	0.00	0.00	-0.038574	0.102539	0.874512	-9.310000	40.880001	-5.460000	704.00	-0.27	-0.06
8.35	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.00	6.00	4.00	0.00	0.00	0.00	4.00	-0.012207	0.990723	1.394531	30.660000	-469.209991	58.310001	190.00	0.23	-0.11	11.75	11.75	8.75	9.75	6.25	6.75	2.00	1.25	0.00	0.00	0.25	0.50	0.50	0.00	0.00	0.00	-0.127930	0.058594	0.993652	-10.710000	50.189999	-3.360000	638.00	-0.26	-0.06
8.36	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.00	6.00	3.75	0.00	0.00	0.00	4.00	-0.225098	0.654297	1.393555	70.279999	-473.549988	85.120003	188.00	0.23	-0.11	9.50	10.00	7.75	9.00	5.75	6.25	2.00	1.50	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00	-0.091797	0.086914	0.970703	-11.060000	51.029999	-2.730000	569.00	-0.25	-0.07
8.37	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.25	5.75	4.00	0.00	0.00	0.00	4.00	-0.408691	0.425293	1.515625	91.910004	-470.470001	103.459999	190.00	0.23	-0.11	8.00	8.50	7.00	8.50	5.75	6.00	2.00	1.75	0.00	0.25	0.50	0.75	0.50	0.00	0.00	0.00	-0.092285	0.115723	0.917480	-16.730000	54.250000	-2.520000	538.00	-0.23	-0.07
8.38	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.00	6.00	3.75	0.00	0.00	0.00	4.00	-0.520508	0.262207	1.701660	100.660004	-467.320007	115.779999	188.00	0.23	-0.11	6.50	7.00	6.00	7.75	5.50	5.50	2.00	1.75	0.00	0.25	0.75	0.75	0.50	0.25	0.00	0.00	-0.173340	0.079590	1.122559	-31.290001	50.119999	-2.100000	486.00	-0.22	-0.08
8.39	0.25	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	5.00	6.00	3.75	0.00	0.00	0.00	4.00	-0.628906	0.140625	1.835938	103.250000	-465.850006	121.730003	190.00	0.22	-0.10	5.25	5.50	5.50	6.50	5.00	5.00	2.25	1.75	0.00	0.75	1.00	1.00	1.00	0.50	0.00	0.00	-0.197754	0.048828	1.066406	-25.690001	29.750000	-2.310000	449.00	-0.18	-0.08
8.40	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.75	6.25	3.25	0.00	0.00	0.00	4.00	-0.718262	0.070801	1.952637	103.110001	-466.130005	120.610001	182.00	0.23	-0.10	3.50	4.50	4.50	5.75	4.75	4.50	2.25	2.00	0.25	1.00	1.50	1.25	0.75	1.00	0.00	0.00	-0.145020	0.080078	0.981445	-20.020000	19.670000	-3.710000	414.00	-0.15	-0.08
8.41	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	5.75	3.75	0.00	0.00	0.00	4.00	-0.771484	0.043945	2.117676	102.269997	-465.080017	113.959999	180.00	0.23	-0.11	2.50	3.25	3.25	5.50	4.50	4.00	2.25	2.00	0.50	1.25	1.75	1.50	2.00	1.00	0.00	0.00	-0.167969	0.046387	0.985352	-13.860000	15.750000	-4.480000	389.00	-0.11	-0.09
8.42	0.25	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.75	5.75	3.75	0.00	0.00	0.00	4.00	-0.834473	0.043945	2.618652	118.370003	-459.690002	90.019997	185.00	0.22	-0.10	2.00	1.00	2.75	4.00	4.25	3.50	2.50	2.25	1.25	2.00	2.50	2.00	2.50	1.50	0.00	0.25	-0.162598	0.094727	0.997070	-8.540000	14.910000	-6.230000	382.00	-0.03	-0.08
8.43	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	5.75	3.50	0.00	0.00	0.00	3.75	-0.903320	0.018555	3.095703	134.889999	-458.010010	76.440002	176.00	0.23	-0.11	1.00	1.50	2.25	3.25	3.75	2.50	2.25	2.00	1.50	2.50	3.25	2.50	3.00	1.75	0.25	0.50	-0.131348	0.071777	0.994629	-4.130000	15.750000	-5.670000	370.00	0.01	-0.08
8.44	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	5.75	3.75	0.00	0.00	0.00	4.25	-1.077637	-0.001465	3.716797	151.550003	-463.820007	63.209999	181.00	0.23	-0.11	0.50	1.25	1.75	2.25	3.50	2.50	2.50	2.50	2.25	3.50	4.00	3.50	4.50	2.50	0.25	0.75	-0.143066	0.080566	0.986816	1.190000	19.040001	-5.600000	414.00	0.06	-0.09
8.45	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	5.75	3.75	0.00	0.00	0.00	4.00	-1.491699	0.119629	4.433105	161.279999	-480.410004	52.639999	180.00	0.23	-0.11	0.50	0.75	0.75	1.50	2.75	2.25	2.50	2.75	3.00	4.75	6.25	4.75	5.00	3.25	0.50	1.25	-0.192871	0.024902	0.979492	6.720000	22.889999	-5.460000	459.00	0.12	-0.09
8.46	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	6.00	3.50	0.00	0.00	0.00	4.00	-2.258789	0.224121	4.549316	161.839996	-508.130005	57.260002	180.00	0.23	-0.11	0.50	0.50	0.75	1.75	2.25	2.25	2.50	3.25	3.75	6.25	8.25	7.75	7.00	4.50	0.50	2.00	-0.173340	0.032715	0.979004	12.740000	27.719999	-4.550000	571.00	0.14	-0.11
8.47	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	5.75	3.50	0.00	0.00	0.00	4.00	-2.904297	0.159668	4.296875	151.339996	-528.640015	69.860001	177.00	0.23	-0.11	0.00	0.50	0.00	1.00	2.00	2.50	2.25	3.50	4.75	7.75	9.25	8.50	7.75	5.75	1.00	2.25	-0.229980	0.065430	1.006836	19.320000	33.389999	-3.430000	620.00	0.17	-0.10
8.48	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.25	5.75	3.75	0.00	0.00	0.00	4.25	-3.591797	0.242676	3.624512	134.050003	-524.720032	89.320000	179.00	0.23	-0.11	0.00	0.00	0.25	0.50	1.25	1.75	2.00	3.75	5.75	8.75	10.25	9.25	8.50	7.25	1.25	3.00	-0.166504	0.094238	1.045410	32.480000	53.619999	-4.620000	665.00	0.20	-0.10
8.49	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	5.75	3.75	0.00	0.00	0.00	4.00	-4.314941	0.323730	2.954590	118.020004	-490.630005	112.419998	180.00	0.23	-0.11	0.00	0.00	0.00	0.50	1.25	1.75	2.00	3.75	6.75	9.75	11.50	10.50	9.25	8.75	1.50	3.50	-0.245605	0.218750	1.008301	38.290001	69.019997	-9.170000	736.00	0.20	-0.09
8.50	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.25	5.75	3.75	0.00	0.00	0.00	4.25	-5.109863	0.369629	2.177246	111.510002	-434.980011	136.149994	179.00	0.23	-0.11	0.00	0.00	0.00	1.00	1.00	1.50	1.75	3.75	7.25	10.50	12.50	11.50	9.75	10.50	2.25	5.00	-0.238281	0.130371	1.109863	45.779999	86.449997	-16.450001	803.00	0.21	-0.09
8.51	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	6.00	4.00	0.00	0.00	0.00	4.25	-5.765137	0.125488	1.078613	118.160004	-366.660004	158.619995	186.00	0.23	-0.11	0.00	0.00	0.00	0.75	0.50	1.25	1.50	3.75	7.75	11.00	13.50	12.50	10.25	13.25	2.75	6.00	-0.236328	0.116699	1.186523	42.840000	111.090004	-20.440001	860.00	0.23	-0.09
8.52	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.25	6.25	4.00	0.00	0.00	0.00	4.25	-6.482422	-0.456055	-0.365234	137.899994	-293.860016	168.770004	187.00	0.23	-0.12	0.00	0.00	0.00	0.50	0.50	1.25	1.50	3.25	8.25	11.75	14.50	13.25	10.50	16.25	3.25	6.50	-0.278809	0.164551	1.122070	41.090000	139.020004	-20.930000	918.00	0.24	-0.08
8.53	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	6.00	4.00	0.00	0.00	0.00	4.00	-7.331543	-1.180664	-1.230469	168.210007	-208.949997	157.289993	185.00	0.23	-0.11	0.00	0.00	0.00	0.50	0.25	1.00	1.00	2.75	8.50	12.50	15.25	13.75	10.50	18.75	5.00	7.00	-0.311523	0.151855	1.189453	50.189999	169.259995	-22.680000	964.00	0.25	-0.07
8.54	0.00	0.00	0.00	0.25	0.00	0.00	0.75	0.00	0.00	4.50	6.00	4.00	0.00	0.00	0.00	4.25	-7.339355	-1.964355	-1.418945	154.490005	-108.779999	129.850006	189.00	0.23	-0.12	0.00	0.00	0.00	0.50	0.00	0.75	0.75	2.00	8.50	12.50	15.50	14.00	10.25	21.50	6.00	7.50	-0.308594	0.085938	1.276855	46.200001	204.539993	-23.379999	983.00	0.26	-0.06
8.55	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.00	5.75	3.50	0.00	0.00	0.00	4.25	-6.451660	-1.924805	-1.085449	62.650002	-1.610000	93.870003	173.00	0.23	-0.11	0.00	0.00	0.00	0.50	0.00	0.50	0.75	1.75	8.50	12.75	15.75	14.25	10.00	23.75	6.75	8.00	-0.369141	0.163086	1.135254	30.450001	236.949997	-21.980000	1012.00	0.27	-0.06
8.56	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.00	4.50	6.00	4.00	0.00	0.00	0.00	4.00	-5.545898	-1.253418	-0.306152	-18.620001	83.510002	62.439999	185.00	0.23	-0.11	0.00	0.00	0.00	0.50	0.00	0.50	0.75	1.00	8.25	12.75	16.00	14.00	9.50	25.75	7.25	8.50	-0.446777	0.027832	1.211914	33.950001	262.779999	-16.660000	1018.00	0.27	-0.05
8.57	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	4.25	5.75	3.75	0.00	0.00	0.00	4.25	-4.535645	-0.364746	0.254883	-54.040001	138.529999	39.689999	175.00	0.24	-0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.75	8.00	12.25	15.75	14.00	9.00	27.50	7.75	8.50	-0.507324	0.029785	1.334473	38.150002	297.500000	-7.490000	1008.00	0.28	-0.04
8.58	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	4.25	5.25	3.50	0.00	0.00	0.00	4.00	-3.769531	0.371094	0.985352	-43.820000	162.750000	39.689999	166.00	0.24	-0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	7.50	12.00	15.50	14.00	8.00	29.00	8.00	8.75	-0.506348	0.184082	1.440430	46.410000	331.170013	-1.330000	993.00	0.29	-0.04
8.59	1.25	1.50	0.50	0.75	0.00	0.00	0.50	0.00	0.00	4.00	5.75	3.75	0.00	0.00	0.00	4.25	0.470215	1.357422	-0.816895	-34.790001	152.389999	50.610001	213.00	0.12	-0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.25	6.75	11.50	15.00	13.50	7.75	30.00	8.50	8.75	-0.596191	0.254883	1.401855	51.939999	365.399994	-3.640000	979.00	0.29	-0.04
8.60	9.25	12.75	2.25	4.50	0.00	0.00	0.50	0.00	0.00	4.25	5.75	4.00	0.00	0.00	0.00	4.25	0.969727	-0.675293	-2.682129	-44.099998	146.020004	66.849998	465.00	-0.14	-0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	5.75	10.75	14.25	12.75	6.75	30.00	8.50	8.50	-0.687500	0.205078	1.627441	57.680000	408.309998	-8.610000	928.00	0.30	-0.03
8.61	19.00	24.75	6.00	8.25	0.00	0.00	0.25	0.00	0.00	4.75	6.50	4.50	0.00	0.00	0.00	4.25	-0.565918	0.096680	0.219238	-65.449997	311.220001	43.119999	774.00	-0.22	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	5.25	10.00	13.25	12.00	5.75	29.00	7.75	8.00	-0.689453	0.423340	1.561035	56.980000	454.369995	-17.990000	868.00	0.30	-0.03
8.62	24.00	29.25	8.25	11.25	0.00	1.00	0.25	0.00	0.00	4.00	6.00	4.50	0.00	0.00	0.00	4.25	-1.868652	-1.625488	4.663086	-30.870001	567.700012	5.040000	923.00	-0.25	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	4.25	9.25	12.25	11.00	5.25	26.50	7.00	7.00	-0.830566	0.465332	1.857422	74.760002	506.100006	-29.960001	787.00	0.30	-0.03
8.63	25.75	31.50	10.00	14.50	0.50	2.75	0.50	0.00	0.00	4.25	6.25	4.50	0.25	0.00	0.00	4.25	-1.062500	0.670898	2.944336	23.379999	390.739990	-94.150002	1053.00	-0.25	-0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	3.25	7.75	10.25	9.50	4.25	23.00	6.00	5.75	-1.149902	0.842285	2.363770	82.599998	565.179993	-47.740002	665.00	0.30	-0.03
8.64	25.00	30.25	11.00	16.00	1.00	4.50	0.50	0.25	0.00	3.75	6.50	4.75	0.00	0.00	0.00	4.00	-0.786133	1.650879	2.683105	6.650000	331.029999	-57.119999	1086.00	-0.25	-0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	2.00	5.00	7.75	7.75	2.50	18.25	3.50	3.75	-1.744629	0.875977	3.692383	98.559998	612.150024	-67.199997	487.00	0.30	-0.02
8.65	23.50	28.50	11.75	16.75	1.25	7.75	0.75	0.75	0.00	4.25	6.25	4.75	0.50	0.00	0.00	4.25	-0.606934	0.171875	1.890137	-40.810001	285.600006	-4.970000	1129.00	-0.23	-0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.75	0.00	0.75	3.00	4.75	5.25	2.00	12.00	1.75	1.75	-2.037598	0.788574	4.473145	113.330002	641.830017	-76.370003	305.00	0.29	-0.03
8.66	22.25	27.50	12.50	17.75	2.00	9.25	0.75	1.50	0.00	4.25	6.25	4.75	0.75	0.00	0.00	4.25	-0.500000	-0.261230	1.903320	-60.549999	222.250000	-12.810000	1164.00	-0.23	-0.09	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.25	1.75	3.00	3.25	1.00	7.50	0.75	0.50	-1.534668	0.580078	4.443848	120.120003	646.239990	-86.169998	186.00	0.28	-0.01
8.67	22.00	27.00	13.25	18.00	2.75	10.75	1.00	2.00	0.00	4.25	6.25	5.00	0.50	0.00	0.00	4.00	-0.560547	0.565430	1.704102	-62.580002	148.399994	-18.549999	1203.00	-0.22	-0.10	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.25	2.25	1.50	0.50	2.75	0.25	0.00	-0.478027	1.050293	4.760742	130.830002	639.729980	-91.699997	98.00	0.25	-0.01
8.68	21.75	26.25	13.50	17.75	3.00	11.00	1.00	2.25	0.00	4.25	6.50	4.75	0.75	0.00	0.00	4.25	-0.371094	0.209961	1.236816	-75.180000	106.610001	-5.250000	1206.00	-0.22	-0.10	0.00	0.00	0.00	0.50	0.00	0.00	1.25	0.00	0.00	1.00	1.25	0.75	0.50	0.75	0.00	0.00	4.235840	-1.074219	3.581055	221.690002	555.309998	-178.919998	67.00	0.16	-0.01
8.69	21.25	26.00	13.75	17.50	3.75	11.25	1.00	2.25	0.00	4.25	6.25	4.50	0.75	0.00	0.00	4.00	-0.303711	-0.039551	1.275391	-73.709999	76.440002	-5.390000	1203.00	-0.22	-0.10	0.00	0.25	0.00	0.25	0.00	0.00	1.25	0.00	0.00	1.00	0.75	0.75	0.00	0.50	0.00	0.00	0.011719	1.921875	8.456055	155.470001	198.449997	-260.820007	54.00	0.14	0.03
8.70	21.00	25.50	13.75	17.25	4.25	11.25	1.00	2.50	0.00	4.25	6.50	4.25	0.25	0.00	0.00	4.25	-0.258301	0.155762	1.045898	-57.260002	53.340000	-6.440000	1200.00	-0.22	-0.09	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	1.00	0.75	1.00	0.00	0.50	0.00	0.00	1.724609	0.356445	5.123535	106.050003	-118.440002	-252.910004	56.00	0.18	0.05
8.71	20.25	24.75	13.25	16.75	4.75	11.25	1.25	2.75	0.00	4.50	6.50	4.75	0.75	0.00	0.00	4.25	-0.180176	0.115723	0.978516	-43.400002	44.029999	-2.520000	1199.00	-0.21	-0.10	0.00	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	1.00	0.75	0.50	0.00	0.75	0.00	0.00	1.091309	0.960449	2.536621	40.040001	-256.760010	-222.110001	53.00	0.19	0.09
